cat /sys/kernel/fvm/bec
bec_pba_page_count cat /sys/kernel/fvm/dedupe
Total Logical  Space  cat /sys/kernel/fvm/fec
FEC Active Count   dmesg
[18926.182558] cwtf:pba_index = 106998, retry_cnt=0, diskr_cnt = 1, Tag = 105, Next pba_index = 164890
[18926.190331] cwtn:pba_index = 164890, retry_cnt=1, diskr_cnt = 2, Tag = 106, Next pba_index = 61472
[18926.190337] cwtn:pba_index = 61472, retry_cnt=2, diskr_cnt = 2, Tag = 107, Next pba_index = 137535
[18926.194636] cwtn:pba_index = 137535, retry_cnt=3, diskr_cnt = 3, Tag = 108, Next pba_index = 0
[18926.206545] cwtf:pba_index = 160938, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 0
[18926.219490] cwtf:pba_index = 132490, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18926.226750] cwtf:pba_index = 175216, retry_cnt=0, diskr_cnt = 0, Tag = 101, Next pba_index = 147587
[18926.246152] cwtn:pba_index = 147587, retry_cnt=1, diskr_cnt = 1, Tag = 102, Next pba_index = 229275
[18926.256494] cwtn:pba_index = 229275, retry_cnt=2, diskr_cnt = 2, Tag = 104, Next pba_index = 0
[18926.260733] cwtf:pba_index = 2367, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18926.286424] cwtf:pba_index = 159713, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18926.307648] cwtf:pba_index = 199747, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 224701
[18926.316491] cwtn:pba_index = 224701, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18926.321791] cwtf:pba_index = 187178, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 86028
[18926.324487] cwtn:pba_index = 86028, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18926.392487] cwtf:pba_index = 92674, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 0
[18926.399985] cwtf:pba_index = 136748, retry_cnt=0, diskr_cnt = 1, Tag = 104, Next pba_index = 0
[18926.423831] cwtf:pba_index = 107414, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 0
[18926.448095] cwtf:pba_index = 130851, retry_cnt=0, diskr_cnt = 1, Tag = 103, Next pba_index = 210655
[18926.457748] cwtn:pba_index = 210655, retry_cnt=1, diskr_cnt = 2, Tag = 104, Next pba_index = 0
[18926.462930] cwtf:pba_index = 40335, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 85623
[18926.465741] cwtn:pba_index = 85623, retry_cnt=1, diskr_cnt = 2, Tag = 103, Next pba_index = 0
[18926.490798] cwtf:pba_index = 128383, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18926.504060] cwtf:pba_index = 93228, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18926.574224] cwtf:pba_index = 111709, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18926.597484] cwtf:pba_index = 169519, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18926.619578] cwtf:pba_index = 208100, retry_cnt=0, diskr_cnt = 1, Tag = 104, Next pba_index = 0
[18926.637395] cwtf:pba_index = 176220, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18926.645594] cwtf:pba_index = 210632, retry_cnt=0, diskr_cnt = 0, Tag = 105, Next pba_index = 0
[18926.653858] cwtf:pba_index = 22411, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18926.670520] cwtf:pba_index = 44231, retry_cnt=0, diskr_cnt = 1, Tag = 103, Next pba_index = 43385
[18926.675978] cwtn:pba_index = 43385, retry_cnt=1, diskr_cnt = 2, Tag = 104, Next pba_index = 0
[18926.747479] cwtf:pba_index = 50421, retry_cnt=0, diskr_cnt = 1, Tag = 104, Next pba_index = 0
[18926.767548] cwtf:pba_index = 28722, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18926.779661] cwtf:pba_index = 77316, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 224090
[18926.787135] cwtn:pba_index = 224090, retry_cnt=1, diskr_cnt = 2, Tag = 103, Next pba_index = 63431
[18926.791667] cwtn:pba_index = 63431, retry_cnt=2, diskr_cnt = 3, Tag = 104, Next pba_index = 0
[18926.800020] cwtf:pba_index = 126216, retry_cnt=0, diskr_cnt = 0, Tag = 101, Next pba_index = 0
[18926.808389] cwtf:pba_index = 184995, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18926.817870] cwtf:pba_index = 109842, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 166000
[18926.823700] cwtn:pba_index = 166000, retry_cnt=1, diskr_cnt = 2, Tag = 103, Next pba_index = 0
[18926.834983] cwtf:pba_index = 200254, retry_cnt=0, diskr_cnt = 1, Tag = 105, Next pba_index = 104775
[18926.842370] cwtn:pba_index = 104775, retry_cnt=1, diskr_cnt = 2, Tag = 106, Next pba_index = 0
[18926.909605] cwtf:pba_index = 141738, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18926.919932] cwtf:pba_index = 160076, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 178590
[18926.930343] cwtn:pba_index = 178590, retry_cnt=1, diskr_cnt = 2, Tag = 103, Next pba_index = 222423
[18926.934605] cwtn:pba_index = 222423, retry_cnt=2, diskr_cnt = 3, Tag = 105, Next pba_index = 0
[18926.945076] cwtf:pba_index = 168698, retry_cnt=0, diskr_cnt = 1, Tag = 106, Next pba_index = 0
[18926.969596] cwtf:pba_index = 124283, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 156267
[18926.972465] cwtn:pba_index = 156267, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 188358
[18926.980670] cwtn:pba_index = 188358, retry_cnt=2, diskr_cnt = 3, Tag = 103, Next pba_index = 0
[18926.990569] cwtf:pba_index = 181045, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18927.004455] cwtf:pba_index = 221003, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 187936
[18927.013244] cwtn:pba_index = 187936, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18927.021315] cwtf:pba_index = 94411, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 116124
[18927.026889] cwtn:pba_index = 116124, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 179673
[18927.036332] cwtn:pba_index = 179673, retry_cnt=2, diskr_cnt = 3, Tag = 103, Next pba_index = 0
[18927.090414] cwtf:pba_index = 123729, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 23124
[18927.095651] cwtn:pba_index = 23124, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18927.104071] cwtf:pba_index = 174624, retry_cnt=0, diskr_cnt = 0, Tag = 106, Next pba_index = 19874
[18927.120110] cwtn:pba_index = 19874, retry_cnt=1, diskr_cnt = 1, Tag = 107, Next pba_index = 32830
[18927.129641] cwtn:pba_index = 32830, retry_cnt=2, diskr_cnt = 2, Tag = 108, Next pba_index = 0
[18927.151203] cwtf:pba_index = 110227, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 114104
[18927.151209] cwtn:pba_index = 114104, retry_cnt=1, diskr_cnt = 1, Tag = 103, Next pba_index = 89478
[18927.156706] cwtn:pba_index = 89478, retry_cnt=2, diskr_cnt = 2, Tag = 104, Next pba_index = 0
[18927.175932] cwtf:pba_index = 174523, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18927.184389] cwtf:pba_index = 94752, retry_cnt=0, diskr_cnt = 0, Tag = 103, Next pba_index = 0
[18927.241572] cwtf:pba_index = 41218, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18927.257811] cwtf:pba_index = 188472, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18927.271438] cwtf:pba_index = 212856, retry_cnt=0, diskr_cnt = 1, Tag = 103, Next pba_index = 44895
[18927.276980] cwtn:pba_index = 44895, retry_cnt=1, diskr_cnt = 2, Tag = 106, Next pba_index = 211536
[18927.276986] cwtn:pba_index = 211536, retry_cnt=2, diskr_cnt = 2, Tag = 107, Next pba_index = 161219
[18927.279993] cwtn:pba_index = 161219, retry_cnt=3, diskr_cnt = 3, Tag = 109, Next pba_index = 0
[18927.293283] cwtf:pba_index = 95073, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18927.311225] cwtf:pba_index = 22719, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 0
[18927.334416] cwtf:pba_index = 33012, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 195700
[18927.337890] cwtn:pba_index = 195700, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18927.421155] cwtf:pba_index = 57161, retry_cnt=0, diskr_cnt = 1, Tag = 106, Next pba_index = 0
[18927.434475] cwtf:pba_index = 164306, retry_cnt=0, diskr_cnt = 1, Tag = 103, Next pba_index = 38216
[18927.438860] cwtn:pba_index = 38216, retry_cnt=1, diskr_cnt = 2, Tag = 104, Next pba_index = 0
[18927.461642] cwtf:pba_index = 198756, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18927.478747] cwtf:pba_index = 69874, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 0
[18927.494986] cwtf:pba_index = 175031, retry_cnt=0, diskr_cnt = 1, Tag = 103, Next pba_index = 0
[18927.515244] cwtf:pba_index = 219167, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18927.527923] cwtf:pba_index = 88130, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18927.587443] cwtf:pba_index = 39608, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18927.609909] cwtf:pba_index = 208421, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 0
[18927.630518] cwtf:pba_index = 80433, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18927.641138] cwtf:pba_index = 16106, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18927.657179] cwtf:pba_index = 3389, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 224465
[18927.670197] cwtn:pba_index = 224465, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18927.670975] cwtf:pba_index = 69932, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 10769
[18927.674491] cwtn:pba_index = 10769, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18927.749404] cwtf:pba_index = 196633, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18927.762685] cwtf:pba_index = 161943, retry_cnt=0, diskr_cnt = 1, Tag = 105, Next pba_index = 0
[18927.781361] cwtf:pba_index = 138360, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18927.790802] cwtf:pba_index = 188839, retry_cnt=0, diskr_cnt = 1, Tag = 105, Next pba_index = 0
[18927.811356] cwtf:pba_index = 208876, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 190151
[18927.818858] cwtn:pba_index = 190151, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18927.834710] cwtf:pba_index = 187370, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18927.858888] cwtf:pba_index = 4247, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 0
[18927.871390] cwtf:pba_index = 100278, retry_cnt=0, diskr_cnt = 1, Tag = 103, Next pba_index = 222828
[18927.876624] cwtn:pba_index = 222828, retry_cnt=1, diskr_cnt = 2, Tag = 104, Next pba_index = 0
[18927.952889] cwtf:pba_index = 1246, retry_cnt=0, diskr_cnt = 1, Tag = 107, Next pba_index = 174527
[18927.959316] cwtn:pba_index = 174527, retry_cnt=1, diskr_cnt = 2, Tag = 108, Next pba_index = 0
[18927.976134] cwtf:pba_index = 76366, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18927.991546] cwtf:pba_index = 75918, retry_cnt=0, diskr_cnt = 1, Tag = 104, Next pba_index = 0
[18928.005539] cwtf:pba_index = 155904, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 7664
[18928.015525] cwtn:pba_index = 7664, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18928.024534] cwtf:pba_index = 218829, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18928.043740] cwtf:pba_index = 90825, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18928.115381] cwtf:pba_index = 119803, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18928.131372] cwtf:pba_index = 114774, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 86598
[18928.137293] cwtn:pba_index = 86598, retry_cnt=1, diskr_cnt = 2, Tag = 103, Next pba_index = 0
[18928.152850] cwtf:pba_index = 152903, retry_cnt=0, diskr_cnt = 1, Tag = 103, Next pba_index = 181391
[18928.156445] cwtn:pba_index = 181391, retry_cnt=1, diskr_cnt = 2, Tag = 104, Next pba_index = 0
[18928.169494] cwtf:pba_index = 34157, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18928.187218] cwtf:pba_index = 159403, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18928.254422] cwtf:pba_index = 60738, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 0
[18928.274665] cwtf:pba_index = 131990, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 206120
[18928.285981] cwtn:pba_index = 206120, retry_cnt=1, diskr_cnt = 2, Tag = 103, Next pba_index = 0
[18928.290230] cwtf:pba_index = 44733, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18928.315765] cwtf:pba_index = 93792, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18928.340649] cwtf:pba_index = 221923, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 172742
[18928.346141] cwtn:pba_index = 172742, retry_cnt=1, diskr_cnt = 2, Tag = 103, Next pba_index = 0
[18928.364042] cwtf:pba_index = 198500, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 197889
[18928.368048] cwtn:pba_index = 197889, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18928.386353] cwtf:pba_index = 183567, retry_cnt=0, diskr_cnt = 1, Tag = 104, Next pba_index = 0
[18928.458260] cwtf:pba_index = 18649, retry_cnt=0, diskr_cnt = 1, Tag = 104, Next pba_index = 0
[18928.475831] cwtf:pba_index = 101663, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 61766
[18928.487096] cwtn:pba_index = 61766, retry_cnt=1, diskr_cnt = 2, Tag = 103, Next pba_index = 0
[18928.492765] cwtf:pba_index = 109457, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 144163
[18928.499238] cwtn:pba_index = 144163, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18928.501993] cwtf:pba_index = 181594, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18928.517704] cwtf:pba_index = 1151, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18928.542225] cwtf:pba_index = 70861, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18928.608965] cwtf:pba_index = 6607, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 224260
[18928.615290] cwtn:pba_index = 224260, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18928.627327] cwtf:pba_index = 66295, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18928.646654] cwtf:pba_index = 42123, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 33848
[18928.646660] cwtn:pba_index = 33848, retry_cnt=1, diskr_cnt = 1, Tag = 103, Next pba_index = 67688
[18928.656912] cwtn:pba_index = 67688, retry_cnt=2, diskr_cnt = 2, Tag = 104, Next pba_index = 0
[18928.659994] cwtf:pba_index = 176100, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 166333
[18928.664857] cwtn:pba_index = 166333, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18928.687923] cwtf:pba_index = 143314, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 0
[18928.708117] cwtf:pba_index = 115250, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 24297
[18928.714605] cwtn:pba_index = 24297, retry_cnt=1, diskr_cnt = 2, Tag = 104, Next pba_index = 0
[18928.730836] cwtf:pba_index = 142668, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18928.752030] cwtf:pba_index = 39511, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 87097
[18928.756129] cwtn:pba_index = 87097, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18928.832808] cwtf:pba_index = 94581, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 143096
[18928.832813] cwtn:pba_index = 143096, retry_cnt=1, diskr_cnt = 1, Tag = 103, Next pba_index = 0
[18928.849383] cwtf:pba_index = 140239, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18928.866093] cwtf:pba_index = 162414, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18928.877772] cwtf:pba_index = 60307, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18928.894457] cwtf:pba_index = 16975, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 101481
[18928.905656] cwtn:pba_index = 101481, retry_cnt=1, diskr_cnt = 2, Tag = 104, Next pba_index = 0
[18928.916858] cwtf:pba_index = 38011, retry_cnt=0, diskr_cnt = 1, Tag = 103, Next pba_index = 0
[18928.938115] cwtf:pba_index = 173910, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 0
[18928.956447] cwtf:pba_index = 167036, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 72372
[18928.965728] cwtn:pba_index = 72372, retry_cnt=1, diskr_cnt = 2, Tag = 103, Next pba_index = 0
[18929.024253] cwtf:pba_index = 148096, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18929.048699] cwtf:pba_index = 109717, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18929.066399] cwtf:pba_index = 201311, retry_cnt=0, diskr_cnt = 1, Tag = 103, Next pba_index = 0
[18929.079881] cwtf:pba_index = 190293, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18929.100080] cwtf:pba_index = 147783, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 125766
[18929.104297] cwtn:pba_index = 125766, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18929.120522] cwtf:pba_index = 180490, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18929.186112] cwtf:pba_index = 139651, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 130727
[18929.195373] cwtn:pba_index = 130727, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 14098
[18929.202671] cwtn:pba_index = 14098, retry_cnt=2, diskr_cnt = 3, Tag = 103, Next pba_index = 0
[18929.221090] cwtf:pba_index = 98295, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18929.234445] cwtf:pba_index = 62394, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18929.251054] cwtf:pba_index = 26215, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18929.267437] cwtf:pba_index = 197093, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 0
[18929.275158] cwtf:pba_index = 101562, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18929.333872] cwtf:pba_index = 182288, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18929.354589] cwtf:pba_index = 93646, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18929.361781] cwtf:pba_index = 156440, retry_cnt=0, diskr_cnt = 0, Tag = 106, Next pba_index = 0
[18929.368187] cwtf:pba_index = 120996, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18929.375782] cwtf:pba_index = 180440, retry_cnt=0, diskr_cnt = 0, Tag = 106, Next pba_index = 0
[18929.380844] cwtf:pba_index = 135868, retry_cnt=0, diskr_cnt = 1, Tag = 103, Next pba_index = 0
[18929.394977] cwtf:pba_index = 140029, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 124790
[18929.407000] cwtn:pba_index = 124790, retry_cnt=1, diskr_cnt = 2, Tag = 103, Next pba_index = 93574
[18929.407128] cwtn:pba_index = 93574, retry_cnt=2, diskr_cnt = 3, Tag = 104, Next pba_index = 0
[18929.429221] cwtf:pba_index = 66782, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 34349
[18929.431756] cwtn:pba_index = 34349, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 173514
[18929.437859] cwtn:pba_index = 173514, retry_cnt=2, diskr_cnt = 3, Tag = 103, Next pba_index = 0
[18929.507409] cwtf:pba_index = 93027, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 76966
[18929.514501] cwtn:pba_index = 76966, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 181096
[18929.524738] cwtn:pba_index = 181096, retry_cnt=2, diskr_cnt = 3, Tag = 103, Next pba_index = 0
[18929.535696] cwtf:pba_index = 162910, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18929.554845] cwtf:pba_index = 4859, retry_cnt=0, diskr_cnt = 1, Tag = 104, Next pba_index = 0
[18929.572085] cwtf:pba_index = 113140, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 174511
[18929.575586] cwtn:pba_index = 174511, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18929.596396] cwtf:pba_index = 71082, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18929.616721] cwtf:pba_index = 34075, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 45895
[18929.625629] cwtn:pba_index = 45895, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 75785
[18929.630590] cwtn:pba_index = 75785, retry_cnt=2, diskr_cnt = 3, Tag = 103, Next pba_index = 0
[18929.646375] cwtf:pba_index = 174675, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 0
[18929.712965] cwtf:pba_index = 163725, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18929.726400] cwtf:pba_index = 46285, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18929.743168] cwtf:pba_index = 9054, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18929.766568] cwtf:pba_index = 229720, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18929.782090] cwtf:pba_index = 171706, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 0
[18929.806763] cwtf:pba_index = 184534, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18929.882265] cwtf:pba_index = 213762, retry_cnt=0, diskr_cnt = 1, Tag = 103, Next pba_index = 0
[18929.897871] cwtf:pba_index = 112798, retry_cnt=0, diskr_cnt = 1, Tag = 104, Next pba_index = 0
[18929.910264] cwtf:pba_index = 138553, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18929.923888] cwtf:pba_index = 14671, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 17017
[18929.928611] cwtn:pba_index = 17017, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18929.943797] cwtf:pba_index = 105242, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18929.959284] cwtf:pba_index = 222798, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 142745
[18929.965705] cwtn:pba_index = 142745, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18929.978526] cwtf:pba_index = 33489, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 0
[18929.998995] cwtf:pba_index = 8060, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 164360
[18930.010460] cwtn:pba_index = 164360, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 0
[18930.013667] cwtf:pba_index = 125818, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18930.083529] cwtf:pba_index = 158877, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18930.103116] cwtf:pba_index = 102555, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18930.116718] cwtf:pba_index = 220011, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 221550
[18930.124082] cwtn:pba_index = 221550, retry_cnt=1, diskr_cnt = 2, Tag = 102, Next pba_index = 177252
[18930.133920] cwtn:pba_index = 177252, retry_cnt=2, diskr_cnt = 3, Tag = 103, Next pba_index = 194144
[18930.137414] cwtn:pba_index = 194144, retry_cnt=3, diskr_cnt = 4, Tag = 104, Next pba_index = 165945
[18930.147382] cwtn:pba_index = 165945, retry_cnt=4, diskr_cnt = 5, Tag = 105, Next pba_index = 0
[18930.156509] cwtf:pba_index = 29302, retry_cnt=0, diskr_cnt = 1, Tag = 104, Next pba_index = 0
[18930.172614] cwtf:pba_index = 148020, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18930.184209] cwtf:pba_index = 74772, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 0
[18930.202030] cwtf:pba_index = 148234, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18930.225890] cwtf:pba_index = 220443, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 0
[18930.244087] cwtf:pba_index = 117311, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18930.261013] cwtf:pba_index = 126044, retry_cnt=0, diskr_cnt = 1, Tag = 106, Next pba_index = 0
[18930.322017] cwtf:pba_index = 89802, retry_cnt=0, diskr_cnt = 1, Tag = 102, Next pba_index = 160320
[18930.322023] cwtn:pba_index = 160320, retry_cnt=1, diskr_cnt = 1, Tag = 103, Next pba_index = 0
[18930.338629] cwtf:pba_index = 139422, retry_cnt=0, diskr_cnt = 1, Tag = 103, Next pba_index = 0
[18930.362141] cwtf:pba_index = 107633, retry_cnt=0, diskr_cnt = 1, Tag = 104, Next pba_index = 0
[18930.383416] cwtf:pba_index = 212235, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 0
[18930.446116] cwtf:pba_index = 23860, retry_cnt=0, diskr_cnt = 1, Tag = 101, Next pba_index = 100034
